Id,mean_exam_points
10156,58.38805970149254
10157,55.75
10158,60.35897435897436
10159,59.75675675675676
10160,52.5
10161,70.61092150170649
10162,50.58441558441559
10163,54.41379310344828
10164,61.2952380952381
10165,84.80223880597015
10166,79.67808219178082
10167,62.0
10168,83.71428571428571
10169,55.25694444444444
10170,52.47692307692308
10171,52.47692307692308
10172,60.30952380952381
10173,65.0886075949367
10174,64.22413793103448
10175,63.80419580419581
10176,65.0886075949367
10177,48.285714285714285
10178,54.975
10179,58.4367816091954
10180,75.27804878048781
10181,63.80419580419581
10182,61.81818181818182
10183,55.71857923497268
10184,83.71428571428571
10185,61.73529411764706
10186,58.225806451612904
10187,91.16666666666667
10188,55.0
10189,63.08490566037736
10190,84.80223880597015
10191,50.58441558441559
10192,75.27804878048781
10193,83.66666666666667
10194,79.67808219178082
10195,65.8
10196,54.63657957244656
10197,52.5
10198,39.86138613861386
10199,55.71857923497268
10200,52.47692307692308
10201,52.47692307692308
10202,56.03125
10203,70.61092150170649
10204,70.14285714285714
10205,59.339285714285715
10206,42.18604651162791
10207,70.6875
10208,79.67808219178082
10209,54.63657957244656
10210,91.16666666666667
10211,75.27804878048781
10212,70.57142857142857
10213,79.67808219178082
10214,68.7090909090909
10215,60.35897435897436
10216,70.57142857142857
10217,60.60294117647059
10218,58.11538461538461
10219,63.02777777777778
10220,42.18604651162791
10221,63.80419580419581
10222,55.71857923497268
10223,60.60294117647059
10224,90.07692307692308
10225,59.470588235294116
10226,54.63657957244656
10227,52.5
10228,55.831460674157306
10229,54.41379310344828
10230,79.67808219178082
10231,75.27804878048781
10232,66.66666666666667
10233,55.71857923497268
10234,84.80223880597015
10235,60.30952380952381
10236,54.63657957244656
10237,66.66666666666667
10238,38.0
10239,79.8
10240,60.81707317073171
10241,84.80223880597015
10242,55.831460674157306
10243,54.63657957244656
10244,64.22413793103448
10245,70.61092150170649
10246,56.03125
10247,88.11290322580645
10248,56.03125
10249,75.27804878048781
10250,75.27804878048781
10251,59.86507936507937
10252,55.71857923497268
10253,83.0
10254,54.63657957244656
10255,55.831460674157306
10256,55.75
10257,68.92857142857143
10258,56.03174603174603
10259,55.71857923497268
10260,49.59574468085106
10261,79.66666666666667
10262,42.18604651162791
10263,75.27804878048781
10264,58.4367816091954
10265,54.63657957244656
10266,53.69753086419753
10267,79.8
10268,84.44444444444444
10269,79.67808219178082
10270,87.0
10271,56.03174603174603
10272,56.03174603174603
10273,70.61092150170649
10274,52.5
10275,47.88
10276,39.86138613861386
10277,86.0
10278,60.81707317073171
10279,61.73529411764706
10280,61.73529411764706
10281,79.67808219178082
10282,55.831460674157306
10283,84.80223880597015
10284,55.71857923497268
10285,55.831460674157306
10286,55.71857923497268
10287,64.22413793103448
10288,45.28947368421053
10289,68.75
10290,84.80223880597015
10291,54.63657957244656
10292,53.69753086419753
10293,54.63657957244656
10294,85.3
10295,54.63657957244656
10296,45.375
10297,60.81707317073171
10298,55.71857923497268
10299,55.71857923497268
10300,52.5
10301,67.85135135135135
10302,70.61092150170649
10303,56.03174603174603
10304,85.25
10305,70.61092150170649
10306,39.86138613861386
10307,84.80223880597015
10308,66.66666666666667
10309,54.63657957244656
10310,56.03125
10311,55.71857923497268
10312,63.02777777777778
10313,89.05333333333333
10314,45.28947368421053
10315,85.3
10316,54.63657957244656
10317,42.18604651162791
10318,55.71857923497268
10319,90.07142857142857
10320,55.71857923497268
10321,91.29729729729729
10322,59.470588235294116
10323,79.67808219178082
10324,60.30952380952381
10325,55.71857923497268
10326,54.63657957244656
10327,79.67808219178082
10328,42.18604651162791
10329,63.08490566037736
10330,75.27804878048781
10331,60.60294117647059
10332,58.38805970149254
10333,75.27804878048781
10334,91.16666666666667
10335,65.0886075949367
10336,47.88
10337,67.85135135135135
10338,59.339285714285715
10339,59.339285714285715
10340,70.61092150170649
10341,66.66666666666667
10342,83.0
10343,75.27804878048781
10344,63.80419580419581
10345,70.14285714285714
10346,75.71428571428571
10347,60.60294117647059
10348,52.5
10349,75.71428571428571
10350,56.03125
10351,60.60294117647059
10352,75.27804878048781
10353,54.63657957244656
10354,65.0886075949367
10355,70.57142857142857
10356,84.80223880597015
10357,61.73529411764706
10358,70.14285714285714
10359,52.5
10360,63.08490566037736
10361,65.0886075949367
10362,45.375
10363,70.14285714285714
10364,60.60294117647059
10365,68.7090909090909
10366,67.6
10367,59.339285714285715
10368,50.58441558441559
10369,70.61092150170649
10370,75.27804878048781
10371,79.67808219178082
10372,55.831460674157306
10373,52.47692307692308
10374,65.78125
10375,54.63657957244656
10376,75.71428571428571
10377,55.71857923497268
10378,91.29729729729729
10379,83.0
10380,79.67808219178082
10381,68.7090909090909
10382,46.166666666666664
10383,60.60294117647059
10384,53.69753086419753
10385,60.81707317073171
10386,56.03174603174603
10387,55.71857923497268
10388,79.67808219178082
10389,52.5
10390,61.2952380952381
10391,60.30952380952381
10392,56.03125
10393,83.0
10394,75.27804878048781
10395,59.75675675675676
10396,79.67808219178082
10397,83.5
10398,89.05333333333333
10399,59.86507936507937
10400,59.411764705882355
10401,84.80223880597015
10402,59.411764705882355
10403,84.83870967741936
10404,79.8
10405,87.0
10406,75.27804878048781
10407,54.63657957244656
10408,58.4367816091954
10409,61.2952380952381
10410,60.81707317073171
10411,55.831460674157306
10412,56.03125
10413,64.22413793103448
10414,59.86507936507937
10415,42.18604651162791
10416,89.82758620689656
10417,60.87755102040816
10418,42.18604651162791
10419,65.0886075949367
10420,55.25694444444444
10421,54.63657957244656
10422,54.63657957244656
10423,65.28571428571429
10424,89.05333333333333
10425,59.339285714285715
10426,83.71428571428571
10427,70.61092150170649
10428,75.38888888888889
10429,79.67808219178082
10430,55.831460674157306
10431,70.57142857142857
10432,85.3
10433,84.80223880597015
10434,67.85135135135135
10435,68.92857142857143
10436,88.11290322580645
10437,70.14285714285714
10438,53.69753086419753
10439,60.87755102040816
10440,75.27804878048781
10441,58.38805970149254
10442,63.80419580419581
10443,39.86138613861386
10444,58.4367816091954
10445,55.71857923497268
10446,59.86507936507937
10447,56.03125
10448,55.75
10449,63.80419580419581
10450,70.61092150170649
10451,84.44444444444444
10452,84.44444444444444
10453,84.83870967741936
10454,75.27804878048781
10455,52.47692307692308
10456,84.80223880597015
10457,54.63657957244656
10458,56.03174603174603
10459,64.22413793103448
10460,55.25694444444444
10461,64.125
10462,47.88
10463,59.86507936507937
10464,59.470588235294116
10465,53.69753086419753
10466,64.22413793103448
10467,65.0886075949367
10468,59.86507936507937
10469,54.41379310344828
10470,79.67808219178082
10471,60.60294117647059
10472,60.30952380952381
10473,54.63657957244656
10474,54.63657957244656
10475,60.60294117647059
10476,61.2952380952381
10477,54.975
10478,82.70588235294117
10479,75.27804878048781
10480,77.0
10481,59.75675675675676
10482,63.02777777777778
10483,75.27804878048781
10484,39.86138613861386
10485,53.69753086419753
10486,67.85135135135135
10487,56.03125
10488,60.87755102040816
10489,61.73529411764706
10490,54.63657957244656
10491,59.86507936507937
10492,54.63657957244656
10493,54.63657957244656
10494,63.02777777777778
10495,83.0
10496,58.4367816091954
10497,89.82758620689656
10498,60.60294117647059
10499,60.30952380952381
10500,60.60294117647059
10501,85.3
10502,92.0
10503,59.75675675675676
10504,59.86507936507937
10505,56.03125
10506,70.61092150170649
10507,90.07142857142857
10508,58.6551724137931
10509,89.82758620689656
10510,60.30952380952381
10511,79.67808219178082
10512,53.69753086419753
10513,55.25694444444444
10514,60.30952380952381
10515,60.60294117647059
10516,67.5
10517,58.38805970149254
10518,59.411764705882355
10519,79.67808219178082
10520,52.5
10521,53.69753086419753
10522,70.14285714285714
10523,60.60294117647059
10524,75.27804878048781
10525,78.21428571428571
10526,54.63657957244656
10527,91.29729729729729
10528,59.75675675675676
10529,63.80419580419581
10530,64.22413793103448
10531,54.41379310344828
10532,55.71857923497268
10533,58.4367816091954
10534,79.67808219178082
10535,54.63657957244656
10536,55.71857923497268
10537,84.80223880597015
10538,56.03125
10539,54.63657957244656
10540,65.8
10541,52.5
10542,54.63657957244656
10543,59.75675675675676
10544,58.4367816091954
10545,87.0
10546,56.03125
10547,75.71428571428571
10548,79.67808219178082
10549,68.7090909090909
10550,70.61092150170649
10551,88.11290322580645
10552,60.60294117647059
10553,67.6
10554,52.47692307692308
10555,91.16666666666667
10556,59.339285714285715
10557,58.25
10558,45.28947368421053
10559,79.66666666666667
10560,65.0886075949367
10561,39.86138613861386
10562,53.69753086419753
10563,79.8
10564,84.80223880597015
10565,84.80223880597015
10566,58.4367816091954
10567,60.60294117647059
10568,53.69753086419753
10569,65.0886075949367
10570,59.86507936507937
10571,59.411764705882355
10572,83.71428571428571
10573,65.78125
10574,70.14285714285714
10575,79.67808219178082
10576,54.975
10577,83.66666666666667
10578,84.80223880597015
10579,55.77777777777778
10580,56.03125
10581,85.3
10582,89.05333333333333
10583,56.03174603174603
10584,39.86138613861386
10585,55.71857923497268
10586,56.03174603174603
10587,87.22222222222223
10588,79.67808219178082
10589,79.67808219178082
10590,58.4367816091954
10591,52.5
10592,63.02777777777778
10593,65.0886075949367
10594,58.4367816091954
10595,65.28571428571429
10596,60.81707317073171
10597,53.69753086419753
10598,58.225806451612904
10599,53.69753086419753
10600,60.60294117647059
10601,79.67808219178082
10602,65.0886075949367
10603,54.975
10604,91.16666666666667
10605,75.27804878048781
10606,75.27804878048781
10607,85.25
10608,59.86507936507937
10609,68.7090909090909
10610,45.28947368421053
10611,70.61092150170649
10612,39.86138613861386
10613,58.225806451612904
10614,90.5
10615,42.18604651162791
10616,73.33333333333333
10617,63.80419580419581
10618,61.2952380952381
10619,72.0
10620,60.30952380952381
10621,60.60294117647059
10622,54.63657957244656
10623,63.02777777777778
10624,79.67808219178082
10625,85.3
10626,75.27804878048781
10627,73.55555555555556
10628,79.67808219178082
10629,50.58441558441559
10630,54.63657957244656
10631,58.11538461538461
10632,79.67808219178082
10633,42.18604651162791
10634,88.11290322580645
10635,84.80223880597015
10636,59.86507936507937
10637,56.03125
10638,70.14285714285714
10639,55.77777777777778
10640,50.58441558441559
10641,75.27804878048781
10642,65.28571428571429
10643,59.86507936507937
10644,54.63657957244656
10645,54.63657957244656
10646,59.86507936507937
10647,85.3
10648,55.71857923497268
10649,60.60294117647059
10650,63.02777777777778
10651,89.05333333333333
10652,59.86507936507937
10653,59.86507936507937
10654,54.63657957244656
10655,60.87755102040816
10656,60.30952380952381
10657,70.61092150170649
10658,42.18604651162791
10659,58.11538461538461
10660,65.8
10661,89.82758620689656
10662,84.80223880597015
10663,59.86507936507937
10664,64.22413793103448
10665,84.44444444444444
10666,42.18604651162791
10667,60.60294117647059
10668,85.25
10669,58.11538461538461
10670,84.80223880597015
10671,59.86507936507937
10672,68.75
10673,54.63657957244656
10674,79.67808219178082
10675,55.71857923497268
10676,70.61092150170649
10677,84.80223880597015
10678,61.2952380952381
10679,55.71857923497268
10680,70.14285714285714
10681,50.58441558441559
10682,58.6551724137931
10683,56.03174603174603
10684,52.5
10685,63.80419580419581
10686,55.831460674157306
10687,84.44444444444444
10688,54.63657957244656
10689,75.27804878048781
10690,59.86507936507937
10691,75.27804878048781
10692,85.3
10693,79.67808219178082
10694,70.61092150170649
10695,56.03174603174603
10696,58.38805970149254
10697,70.61092150170649
10698,89.05333333333333
10699,68.7090909090909
10700,79.67808219178082
10701,63.08490566037736
10702,59.86507936507937
10703,60.30952380952381
10704,55.71857923497268
10705,83.66666666666667
10706,44.08571428571429
10707,84.80223880597015
10708,45.375
10709,42.18604651162791
10710,61.73529411764706
10711,52.47692307692308
10712,54.63657957244656
10713,55.71857923497268
10714,55.71857923497268
10715,63.08490566037736
10716,79.67808219178082
10717,88.11290322580645
10718,55.71857923497268
10719,55.71857923497268
10720,70.61092150170649
10721,53.69753086419753
10722,63.08490566037736
10723,63.28888888888889
10724,79.67808219178082
10725,54.63657957244656
10726,63.02777777777778
10727,60.60294117647059
10728,81.75
10729,75.27804878048781
10730,83.71428571428571
10731,84.80223880597015
10732,58.25
10733,64.22413793103448
10734,68.7090909090909
10735,63.02777777777778
10736,54.63657957244656
10737,54.63657957244656
10738,52.47692307692308
10739,79.67808219178082
10740,55.71857923497268
10741,85.3
10742,65.0886075949367
10743,60.35897435897436
10744,70.14285714285714
10745,84.80223880597015
10746,60.60294117647059
10747,83.0
10748,52.5
10749,41.86666666666667
10750,55.831460674157306
10751,68.7090909090909
10752,60.30952380952381
10753,56.833333333333336
10754,70.61092150170649
10755,65.0886075949367
10756,65.0886075949367
10757,53.69753086419753
10758,52.5
10759,64.22413793103448
10760,84.83870967741936
10761,52.47692307692308
10762,60.60294117647059
10763,55.25694444444444
10764,58.225806451612904
10765,55.71857923497268
10766,67.85135135135135
10767,59.86507936507937
10768,70.14285714285714
10769,85.3
10770,56.03174603174603
10771,84.80223880597015
10772,59.86507936507937
10773,55.25694444444444
10774,53.69753086419753
10775,58.38805970149254
10776,56.03174603174603
10777,52.5
10778,54.41379310344828
10779,70.14285714285714
10780,60.60294117647059
10781,66.7
10782,59.86507936507937
10783,75.71428571428571
10784,58.11538461538461
10785,55.831460674157306
10786,75.27804878048781
10787,61.2952380952381
10788,70.61092150170649
10789,88.11290322580645
10790,59.339285714285715
10791,54.63657957244656
10792,53.69753086419753
10793,83.14285714285714
10794,54.63657957244656
10795,79.67808219178082
10796,54.63657957244656
10797,54.63657957244656
10798,63.02777777777778
10799,84.44444444444444
10800,79.67808219178082
10801,49.59574468085106
10802,42.18604651162791
10803,79.67808219178082
10804,59.470588235294116
10805,79.67808219178082
10806,70.61092150170649
10807,84.80223880597015
10808,54.63657957244656
10809,52.5
10810,68.92857142857143
10811,58.4367816091954
10812,60.30952380952381
10813,52.47692307692308
10814,68.7090909090909
10815,65.0886075949367
10816,70.61092150170649
10817,52.47692307692308
10818,75.27804878048781
10819,55.25694444444444
10820,55.71857923497268
10821,52.5
10822,56.03125
10823,83.71428571428571
10824,54.63657957244656
10825,91.16666666666667
10826,70.61092150170649
10827,79.67808219178082
10828,83.66666666666667
10829,63.08490566037736
10830,49.59574468085106
10831,39.86138613861386
10832,52.5
10833,63.02777777777778
10834,56.03174603174603
10835,85.3
10836,54.63657957244656
10837,52.5
10838,53.69753086419753
10839,50.58441558441559
10840,55.25694444444444
10841,54.975
10842,53.69753086419753
10843,63.80419580419581
10844,55.71857923497268
10845,64.22413793103448
10846,50.208333333333336
10847,58.38805970149254
10848,60.30952380952381
10849,58.38805970149254
10850,56.03174603174603
10851,54.41379310344828
10852,45.28947368421053
10853,55.75
10854,84.80223880597015
10855,63.08490566037736
10856,79.67808219178082
10857,59.339285714285715
10858,60.81707317073171
10859,48.285714285714285
10860,55.831460674157306
10861,42.18604651162791
10862,55.75
10863,39.86138613861386
10864,52.47692307692308
10865,55.25694444444444
10866,68.92857142857143
10867,62.36363636363637
10868,63.80419580419581
10869,58.11538461538461
10870,75.27804878048781
10871,54.41379310344828
10872,70.61092150170649
10873,79.67808219178082
10874,55.71857923497268
10875,59.411764705882355
10876,45.28947368421053
10877,55.25694444444444
10878,53.69753086419753
10879,67.85135135135135
10880,54.63657957244656
10881,85.3
10882,52.47692307692308
10883,44.08571428571429
10884,63.80419580419581
10885,70.61092150170649
10886,54.63657957244656
10887,54.63657957244656
10888,85.3
10889,70.14285714285714
10890,56.03125
10891,55.25694444444444
10892,54.63657957244656
10893,75.27804878048781
10894,64.22413793103448
10895,79.67808219178082
10896,84.44444444444444
10897,56.03174603174603
10898,55.71857923497268
10899,65.0886075949367
10900,64.22413793103448
10901,56.03174603174603
10902,55.71857923497268
10903,52.5
10904,75.27804878048781
10905,54.63657957244656
10906,70.61092150170649
10907,55.71857923497268
10908,62.36363636363637
10909,59.339285714285715
10910,84.44444444444444
10911,66.66666666666667
10912,84.80223880597015
10913,65.8
10914,39.86138613861386
10915,87.0
10916,55.71857923497268
10917,60.30952380952381
10918,70.61092150170649
10919,67.85135135135135
10920,84.80223880597015
10921,65.78125
10922,58.225806451612904
10923,52.5
10924,83.0
10925,68.92857142857143
10926,50.208333333333336
10927,59.86507936507937
10928,70.14285714285714
10929,55.71857923497268
10930,84.80223880597015
10931,56.03174603174603
10932,39.86138613861386
10933,89.82758620689656
10934,63.80419580419581
10935,65.28571428571429
10936,67.85135135135135
10937,55.75
10938,55.71857923497268
10939,50.58441558441559
10940,63.02777777777778
10941,60.81707317073171
10942,70.61092150170649
10943,55.71857923497268
10944,60.60294117647059
10945,52.5
10946,47.88
10947,55.25694444444444
10948,64.0
10949,55.831460674157306
10950,58.38805970149254
10951,75.27804878048781
10952,52.5
10953,67.85135135135135
10954,58.38805970149254
10955,53.69753086419753
10956,54.41379310344828
10957,54.63657957244656
10958,58.11538461538461
10959,60.60294117647059
10960,54.63657957244656
10961,55.831460674157306
10962,70.61092150170649
10963,54.63657957244656
10964,50.58441558441559
10965,66.16666666666667
10966,55.71857923497268
10967,58.11538461538461
10968,59.86507936507937
10969,41.86666666666667
10970,53.69753086419753
10971,68.7090909090909
10972,84.80223880597015
10973,58.11538461538461
10974,88.11290322580645
10975,60.87755102040816
10976,55.71857923497268
10977,52.5
10978,65.0886075949367
10979,63.02777777777778
10980,77.0
10981,56.03174603174603
10982,75.27804878048781
10983,84.44444444444444
10984,55.25694444444444
10985,60.81707317073171
10986,55.71857923497268
10987,55.25694444444444
10988,66.10526315789474
10989,64.22413793103448
10990,55.25694444444444
10991,55.25694444444444
10992,56.03125
10993,85.3
10994,55.831460674157306
10995,58.11538461538461
10996,60.60294117647059
10997,55.71857923497268
10998,63.08490566037736
10999,75.27804878048781
11000,55.22222222222222
11001,54.63657957244656
11002,84.83870967741936
11003,50.208333333333336
11004,60.81707317073171
11005,59.339285714285715
11006,60.87755102040816
11007,70.14285714285714
11008,68.7090909090909
11009,55.71857923497268
11010,63.08490566037736
11011,58.6551724137931
11012,39.86138613861386
11013,88.11290322580645
11014,60.35897435897436
11015,84.44444444444444
11016,60.30952380952381
11017,55.71857923497268
11018,91.0
11019,56.03174603174603
11020,55.71857923497268
11021,85.25
11022,83.71428571428571
11023,59.86507936507937
11024,49.59574468085106
11025,59.86507936507937
11026,64.22413793103448
11027,60.30952380952381
11028,84.80223880597015
11029,52.47692307692308
11030,63.80419580419581
11031,84.80223880597015
11032,75.27804878048781
11033,60.30952380952381
11034,55.25694444444444
11035,83.0
11036,75.27804878048781
11037,68.6
11038,63.80419580419581
11039,54.63657957244656
11040,65.0886075949367
11041,65.0886075949367
11042,54.63657957244656
11043,85.3
11044,70.61092150170649
11045,70.61092150170649
11046,91.16666666666667
11047,89.82758620689656
11048,66.66666666666667
11049,59.75675675675676
11050,53.69753086419753
11051,55.71857923497268
11052,91.29729729729729
11053,61.2952380952381
11054,68.4
11055,67.85135135135135
11056,61.2952380952381
11057,79.67808219178082
11058,89.05333333333333
11059,55.831460674157306
11060,84.80223880597015
11061,55.25694444444444
11062,44.08571428571429
11063,84.80223880597015
11064,70.61092150170649
11065,59.339285714285715
11066,67.5
11067,55.71857923497268
11068,59.339285714285715
11069,63.08490566037736
11070,90.07142857142857
11071,84.80223880597015
11072,65.0886075949367
11073,55.71857923497268
11074,75.27804878048781
11075,70.61092150170649
11076,60.81707317073171
11077,84.83870967741936
11078,44.08571428571429
11079,79.67808219178082
11080,84.80223880597015
11081,42.18604651162791
11082,84.80223880597015
11083,54.63657957244656
11084,79.67808219178082
11085,79.66666666666667
11086,79.66666666666667
11087,83.0
11088,59.470588235294116
11089,54.63657957244656
11090,68.92857142857143
11091,39.86138613861386
11092,59.339285714285715
11093,65.0886075949367
11094,54.63657957244656
11095,68.7090909090909
11096,54.41379310344828
11097,42.18604651162791
11098,66.16666666666667
11099,54.41379310344828
11100,52.47692307692308
11101,75.27804878048781
11102,83.0
11103,88.11290322580645
11104,85.3
11105,56.03125
11106,56.03125
11107,68.6
11108,64.125
11109,58.25
11110,59.339285714285715
11111,79.67808219178082
11112,55.25694444444444
11113,68.7090909090909
11114,83.71428571428571
11115,55.71857923497268
11116,85.25
11117,75.38888888888889
11118,85.25
11119,63.08490566037736
11120,55.71857923497268
11121,70.61092150170649
11122,65.78125
11123,84.80223880597015
11124,89.05333333333333
11125,56.03125
11126,55.831460674157306
11127,50.58441558441559
11128,63.28888888888889
11129,68.92857142857143
11130,75.27804878048781
11131,55.831460674157306
11132,53.69753086419753
11133,70.61092150170649
11134,58.11538461538461
11135,84.80223880597015
11136,63.02777777777778
11137,84.80223880597015
11138,83.14285714285714
11139,62.36363636363637
11140,65.78125
11141,75.27804878048781
11142,52.47692307692308
11143,79.67808219178082
11144,54.975
11145,47.88
11146,63.28888888888889
11147,59.411764705882355
11148,55.71857923497268
11149,55.25694444444444
11150,63.80419580419581
11151,65.78125
11152,50.38461538461539
11153,56.03125
11154,79.67808219178082
11155,59.339285714285715
11156,70.61092150170649
11157,47.88
11158,84.80223880597015
11159,53.69753086419753
11160,55.71857923497268
11161,53.69753086419753
11162,84.44444444444444
11163,52.47692307692308
11164,52.47692307692308
11165,55.71857923497268
11166,42.18604651162791
11167,79.67808219178082
11168,58.0
11169,58.6551724137931
11170,55.831460674157306
11171,58.4367816091954
11172,88.11290322580645
11173,65.0886075949367
11174,54.63657957244656
11175,85.25
11176,63.80419580419581
11177,70.61092150170649
11178,65.0886075949367
11179,56.03125
11180,89.05333333333333
11181,49.59574468085106
11182,54.63657957244656
11183,84.44444444444444
11184,44.08571428571429
11185,54.63657957244656
11186,55.71857923497268
11187,84.44444444444444
11188,56.03174603174603
11189,70.14285714285714
11190,83.0
11191,55.71857923497268
11192,90.07142857142857
11193,66.7
11194,84.80223880597015
11195,63.80419580419581
11196,70.61092150170649
11197,53.69753086419753
11198,70.14285714285714
11199,63.08490566037736
11200,58.4367816091954
11201,89.05333333333333
11202,75.27804878048781
11203,55.75
11204,58.4367816091954
11205,63.02777777777778
11206,65.78125
11207,61.2952380952381
11208,75.27804878048781
11209,60.60294117647059
11210,63.28888888888889
11211,55.77777777777778
11212,58.25
11213,70.61092150170649
11214,56.03174603174603
11215,59.86507936507937
11216,75.27804878048781
11217,59.339285714285715
11218,91.0
11219,84.83870967741936
11220,55.71857923497268
11221,54.63657957244656
11222,70.61092150170649
11223,54.41379310344828
11224,59.339285714285715
11225,89.05333333333333
11226,56.03125
11227,55.831460674157306
11228,65.0886075949367
11229,60.60294117647059
11230,66.10526315789474
11231,75.27804878048781
11232,65.0886075949367
11233,66.66666666666667
11234,54.63657957244656
11235,93.0
11236,52.47692307692308
11237,41.86666666666667
11238,60.60294117647059
11239,55.25694444444444
11240,47.88
11241,55.71857923497268
11242,84.80223880597015
11243,84.80223880597015
11244,52.5
11245,55.831460674157306
11246,60.81707317073171
11247,70.61092150170649
11248,42.18604651162791
11249,70.61092150170649
11250,54.63657957244656
11251,40.0
11252,61.81818181818182
11253,59.339285714285715
11254,89.05333333333333
11255,60.60294117647059
11256,50.58441558441559
11257,84.80223880597015
11258,44.08571428571429
11259,59.75675675675676
11260,54.63657957244656
11261,55.71857923497268
11262,59.411764705882355
11263,64.22413793103448
11264,82.70588235294117
11265,63.80419580419581
11266,59.86507936507937
11267,52.5
11268,54.63657957244656
11269,79.67808219178082
11270,65.0886075949367
11271,84.80223880597015
11272,56.03174603174603
11273,65.0886075949367
11274,52.47692307692308
11275,60.60294117647059
11276,65.0886075949367
11277,52.5
11278,39.86138613861386
11279,55.25694444444444
11280,84.44444444444444
11281,58.225806451612904
11282,55.71857923497268
11283,59.339285714285715
11284,54.63657957244656
11285,52.5
11286,59.86507936507937
11287,58.11538461538461
11288,84.44444444444444
11289,70.61092150170649
11290,58.225806451612904
11291,63.80419580419581
11292,54.41379310344828
11293,52.47692307692308
11294,79.67808219178082
11295,88.11290322580645
11296,75.27804878048781
11297,84.44444444444444
11298,52.5
11299,60.60294117647059
11300,59.339285714285715
11301,63.02777777777778
11302,53.69753086419753
11303,65.0
11304,83.0
11305,45.28947368421053
11306,59.339285714285715
11307,52.47692307692308
11308,59.75675675675676
11309,41.86666666666667
11310,65.0886075949367
11311,56.03125
11312,54.63657957244656
11313,53.69753086419753
11314,54.63657957244656
11315,52.5
11316,91.29729729729729
11317,92.0
11318,66.0
11319,55.71857923497268
11320,52.47692307692308
11321,59.75675675675676
11322,79.67808219178082
11323,53.69753086419753
11324,53.69753086419753
11325,68.25
11326,91.29729729729729
11327,60.35897435897436
11328,55.71857923497268
11329,54.63657957244656
11330,70.14285714285714
11331,70.61092150170649
11332,75.27804878048781
11333,70.61092150170649
11334,65.0886075949367
11335,54.41379310344828
11336,60.30952380952381
