Id,mean_exam_points
10514,57.08087520168169
10515,57.605007323144825
10516,80.1519929725797
10517,54.28458528337421
10518,64.66902588480707
10519,72.07045952742881
10520,52.37318962753138
10521,56.45079609820856
10522,65.1931580062702
10523,51.801717592605215
10524,69.7970224794087
10525,82.4506069441162
10526,44.589401478137844
10527,82.10223319467356
10528,58.9791863080432
10529,44.12541027117218
10530,57.710658287630984
10531,52.583782929504316
10532,67.18361044908406
10533,48.6459661953433
10534,78.03599800195508
10535,43.086816503758946
10536,65.40274666371991
10537,85.71200930586429
10538,68.47615273378858
10539,44.34567404865814
10540,63.140851377436256
10541,48.540019213333295
10542,48.178844462856226
10543,56.87028189970876
10544,64.28109894211403
10545,78.59468150492376
10546,54.40161999489603
10547,77.35629508931991
10548,73.32860844532861
10549,54.04115387141836
10550,65.85648782920181
10551,85.93469498187224
10552,60.12201378594383
10553,67.13597451809717
10554,50.31192115018381
10555,98.3195130964067
10556,58.200239027588566
10557,46.12825110554491
10558,55.98710090876674
10559,79.87345956681973
10560,64.91387455076172
10561,54.75141099833745
10562,53.54985985993815
10563,81.27322808471003
10564,77.66173870199668
10565,82.73101163609962
10566,64.28109894211403
10567,66.61168438193323
10568,53.93378963540957
10569,66.31151718765383
10570,50.53360218166855
10571,67.3255260665984
10572,90.47670526899064
10573,63.74616616686857
10574,65.1358515997703
10575,80.77397686923945
10576,56.3944943362319
10577,76.12247646511406
10578,86.23755868132619
10579,62.23107620897909
10580,60.89129059088543
10581,87.95174160220127
10582,85.85321629637923
10583,51.684682881083404
10584,44.265612617163896
10585,55.40582039550454
10586,45.682467144053405
10587,85.65287303589005
10588,83.81440682650216
10589,84.60714728343753
10590,55.68252393779018
10591,59.549241088970575
10592,48.25991053887371
10593,68.33894291049526
10594,53.108211068491286
10595,60.9969415553716
10596,72.11439430871789
10597,51.359476766110674
10598,58.86244761404524
10599,45.88281040454258
10600,57.93163069211634
10601,76.61418308606983
10602,76.7973155688274
10603,54.75170701586129
10604,99.33251733082803
10605,76.26181216940556
10606,78.4294402382387
10607,95.90715295357064
10608,54.83288968383048
10609,64.52695225259191
10610,55.35802644981684
10611,74.4212200790195
10612,51.3843576721032
10613,60.72620733890119
10614,93.1908078748057
10615,53.003681340480064
10616,61.25433662758594
10617,48.42469777333411
10618,61.60341900402797
10619,53.28509067698672
10620,55.438087881311084
10621,60.66960955940069
10622,53.818468195410375
10623,63.732794541657775
10624,80.77397686923945
10625,85.21376273491691
10626,72.42864175520748
10627,77.95193940323921
10628,80.69249818374641
10629,56.673185756692696
10630,49.60065937874148
10631,59.73965927917202
10632,78.03599800195508
10633,54.9723834028228
10634,88.31220772567893
10635,81.5763878016878
10636,49.986006408211686
10637,52.21123690106855
10638,69.9827348753891
10639,53.14292046469765
10640,54.23765797938673
10641,69.8785011649017
10642,52.23540918006168
10643,55.92808123074422
10644,47.08365291594249
10645,53.27087242195351
10646,49.90452772271865
10647,80.914475232755
10648,65.32126797822687
10649,63.95518420014191
10650,52.070325928077445
10651,90.67663592000427
10652,50.53360218166855
10653,50.53360218166855
10654,56.06615769573776
10655,49.55190221127966
10656,54.04044524441896
10657,69.49285811790767
10658,48.948829894797235
10659,71.48618649146822
10660,62.67473428947242
10661,87.08931881628406
10662,81.16970300122205
10663,51.62879372858229
10664,50.510434547198656
10665,85.35254782690984
10666,51.68680876208158
10667,54.56457736588209
10668,109.02856777776462
10669,70.38912365833102
10670,89.82558441204579
10671,49.43841063475481
10672,74.33862015705154
10673,52.55961065051119
10674,81.70808233139056
10675,67.51165107205435
10676,67.54761970755868
10677,88.48595680865296
10678,61.30096791404959
10679,64.22607643131315
10680,67.52303481909
10681,53.14317505947239
10682,64.1644893091447
10683,57.079161930159074
10684,56.811262221686235
10685,53.98213419339583
10686,50.999010642632996
10687,86.06380959835218
10688,51.627376474583514
10689,75.10931421599193
10690,49.90452772271865
10691,78.20775920675395
10692,78.64261345343448
10693,78.96752355088337
10694,73.93163933906192
10695,47.85009521288653
10696,57.02256415065857
10697,72.149358299699
10698,88.64991882416226
10699,61.70749469981453
10700,80.77397686923945
10701,71.68211997526022
10702,59.213655871485436
10703,49.88065146124936
10704,61.021980476064954
10705,86.93747812848198
10706,68.58180369827474
10707,89.58185698256608
10708,66.42355008743078
10709,53.79571317041603
10710,68.55849806098183
10711,49.216729603270075
10712,54.28387665637482
10713,62.697901923942325
10714,63.293133628386066
10715,64.34169388883616
10716,83.81440682650216
10717,81.495913760718
10718,47.46945397763735
10719,58.341308015280504
10720,74.58488607700497
10721,61.46063674481342
10722,71.92726465873871
10723,74.11735173504233
10724,79.6780766953263
10725,46.15141874001481
10726,50.5904959786929
10727,54.48239005338967
10728,80.17691530132134
10729,70.97369271181546
10730,88.44927954614923
10731,79.46819202035275
10732,47.77103842591552
10733,51.68710477960543
10734,54.58874964487523
10735,56.20665605925331
10736,51.708855160076546
10737,39.88272054851076
10738,51.95470847055442
10739,81.32157264269631
10740,60.77683579258646
10741,81.9281880941757
10742,66.55666187113233
10743,61.054247961871496
10744,69.41096682293909
10745,85.7949052453561
10746,58.700198870058564
10747,93.41431876976478
10748,53.16593008446674
10749,60.77496450636301
10750,46.07064868152118
10751,51.384653689627044
10752,66.00607357497708
10753,57.165346409873116
10754,69.71453914939244
10755,68.74704496495981
10756,63.90016168934101
10757,52.045857631560466
10758,60.42416885839836
10759,57.08158382868109
10760,80.58714323678409
10761,45.93115496252885
10762,56.288843371745735
10763,45.277908224585815
10764,57.522111383653
10765,63.67848065785627
10766,69.46797721191516
10767,58.7475387835216
10768,68.96902201396838
10769,83.10485832658247
10770,48.863808074307244
10771,83.90697324150699
10772,48.261740402348046
10773,51.60462144958915
10774,49.71668944574006
10775,56.39348969170867
10776,43.55222496472339
10777,60.341981545905945
10778,52.036187156047454
10779,62.863989820449795
10780,56.2073646862527
10781,71.40283651975173
10782,61.95163473876978
10783,73.52312467512182
10784,57.54927618534454
10785,50.999010642632996
10786,67.19782870411726
10787,64.42358518380475
10788,67.71953892705838
10789,82.89426502460952
10790,55.92837724826806
10791,53.65480219742492
10792,47.22314663493481
10793,75.27313822867822
10794,53.10649779696867
10795,75.8456149081276
10796,51.79104247256896
10797,46.06994005452178
10798,55.518857939804725
10799,88.17271400668662
10800,75.6584852581484
10801,61.21791395985696
10802,50.591617215167844
10803,84.5256685979445
10804,63.73537445488061
10805,79.89975772681105
10806,70.28559857484304
10807,82.59010066310852
10808,44.56664645314349
10809,58.64188781903543
10810,74.91109683650092
10811,49.74115774225704
10812,54.04044524441896
10813,50.85951692364068
10814,56.31301565073887
10815,61.709778595513534
10816,70.04045389136454
10817,49.76432537672694
10818,71.52128848527232
10819,53.41036614094583
10820,63.735078437356776
10821,51.74411516858148
10822,56.26608834675138
10823,83.84824958100832
10824,52.47742333801877
10825,97.9928897274352
10826,79.11481645916524
10827,81.70550241816773
10828,76.04200242414427
10829,68.88612607447656
10830,49.718402717262684
10831,55.84660254525119
10832,58.31526445006392
10833,56.85848554319756
10834,51.683974254084006
10835,80.2854007738051
10836,47.10711656793623
10837,47.68997234989804
10838,51.90707253956754
10839,49.20364505378873
10840,59.8185580514422
10841,56.94209010968876
10842,44.24002308417197
10843,42.94874003876541
10844,63.1308848843994
10845,49.96283877374179
10846,50.77803823814765
10847,53.02643636547442
10848,53.49284947096209
10849,57.87331964109321
10850,37.690920200684495
10851,55.86935757024554
10852,55.90562222327371
10853,54.23795399691057
10854,95.80362787008265
10855,74.42009884254456
10856,72.01244449392951
10857,48.80963219332875
10858,62.80526615995111
10859,74.8774120966956
10860,45.5230529080643
10861,60.36686245189847
10862,49.61204312577713
10863,55.29900677179432
10864,46.47875073598572
10865,51.68610013508219
10866,70.06421356088214
10867,66.0673771486986
10868,56.172517287223314
10869,61.07999550956424
10870,64.40254343033303
10871,52.036187156047454
10872,72.28885201869132
10873,82.25309819162459
10874,62.58328911094253
10875,63.270674620915564
10876,53.249122041482394
10877,56.532983410700986
10878,58.47822182104998
10879,76.52941586035456
10880,49.19184869727755
10881,75.98611327164316
10882,50.31192115018381
10883,61.38157995784241
10884,52.257868187532196
10885,66.91854524860878
10886,42.56339300929521
10887,45.359386910078854
10888,81.46207100621186
10889,66.23104314668404
10890,60.8098119053924
10891,53.3288874554528
10892,43.71589096270885
10893,71.90521826074374
10894,53.248413414483004
10895,81.78768973066013
10896,82.6145689596255
10897,53.490427572440076
10898,55.92853526296888
10899,68.96801736944516
10900,60.285679783929275
10901,51.46300184959866
10902,71.8924172597093
10903,52.61833431100987
10904,68.37449893652403
10905,54.120210658389375
10906,66.75487925062333
10907,57.18881006186686
10908,64.48189623482787
10909,56.00985593376109
10910,90.28090978802167
10911,53.41207941246846
10912,85.71200930586429
10913,70.03862402789021
10914,48.180261716855014
10915,80.54062854227215
10916,62.1737698024792
10917,61.70678607281514
10918,74.37287552103324
10919,74.64148385650546
10920,86.94740319876973
10921,64.0154831293402
10922,60.7254987119018
10923,56.56611753820775
10924,90.69909492747479
10925,71.15940510779586
10926,48.0400593708633
10927,48.34321908784107
10928,63.4930642793997
10929,65.78667643919133
10930,81.38996677870799
10931,38.505707055614806
10932,49.27545326376875
10933,87.5554359042479
10934,52.805463960989066
10935,59.90175000845786
10936,67.84936217053767
10937,59.1663159580224
10938,63.04869757190698
10939,55.00622615732895
10940,52.921081418512095
10941,63.818979021371824
10942,71.05416675278525
10943,63.21236356989243
10944,54.31943268240361
10945,52.267538663045215
10946,65.98331854998273
10947,54.97167477582341
10948,57.82810560862835
10949,43.6358295312146
10950,55.29829814479493
10951,68.18666065954545
10952,52.070738537553
10953,67.68640479955162
10954,53.02643636547442
10955,51.988551225060576
10956,57.51214489061615
10957,53.40965751394644
10958,72.96343652762992
10959,54.37673908890349
10960,47.957872058370874
10961,47.550478630905715
10962,64.37736650681664
10963,58.035568385079884
10964,53.60858352043683
10965,67.24404738110536
10966,66.80038930061204
10967,62.17518705647798
10968,51.081197955125425
10969,59.05069850049937
10970,55.02898118232331
10971,53.027441009997645
10972,86.78515445478305
10973,68.74633633796043
10974,88.59048653666417
10975,52.31405335755714
10976,62.557699577950615
10977,56.91762181317179
10978,65.54294900971162
10979,62.39316693826493
10980,74.07300434427769
10981,48.23615086935612
10982,75.0278355304989
10983,80.26122849481195
10984,54.587036373352596
10985,70.39012830285427
10986,63.21236356989243
10987,57.628174957614725
10988,60.066991275142925
10989,59.190488237015536
10990,52.233695908539055
10991,52.69981299650289
10992,59.877577729464726
10993,80.2854007738051
10994,52.47884059201755
10995,57.0831590973807
10996,56.81226686620947
10997,60.53169110910798
10998,63.24650234192242
10999,78.53438257572546
11000,64.94513739204503
11001,47.4675826914139
11002,88.49862874865875
11003,54.61120865234574
11004,67.65214943556991
11005,58.11876034209554
11006,48.45812791836471
11007,63.4930642793997
11008,53.49355809796149
11009,65.95034243717677
11010,65.35540675025688
11011,68.87117023877178
11012,53.57474076593068
11013,83.44186079806639
11014,53.935502906932186
11015,80.66933054927651
11016,52.61863032853371
11017,53.82175673563261
11018,73.79573017781568
11019,51.987842598061185
11020,70.8787043982886
11021,87.4942903452272
11022,83.92901963950194
11023,51.62879372858229
11024,50.81359426417643
11025,54.83288968383048
11026,51.058030320655526
11027,51.850062150591484
11028,85.77144159336234
11029,54.69268733783877
11030,56.172517287223314
11031,87.08760554476143
11032,73.05842484115676
11033,54.26141764890431
11034,57.87261101409383
11035,90.61761624198175
11036,64.95013920378989
11037,80.61911470506678
11038,52.257868187532196
11039,54.99513842781715
11040,64.36627877730484
11041,72.88266646913627
11042,53.02501911147563
11043,85.21376273491691
11044,69.79601783488545
11045,65.90483238718808
11046,94.50909770720298
11047,87.5554359042479
11048,53.95967518592532
11049,55.938756350780466
11050,57.766960049607654
11051,63.024525292913836
11052,85.42094196292153
11053,68.8043513714597
11054,48.60016012783076
11055,73.70995830757718
11056,68.88583005695274
11057,70.28817848806588
11058,93.25236604330195
11059,49.356223322262395
11060,87.71668000371133
11061,44.182716677672076
11062,62.010654416792306
11063,82.59010066310852
11064,70.20411988935001
11065,56.475973021724926
11066,78.066552216239
11067,61.569576249521816
11068,60.30914343592302
11069,63.957764113364746
11070,79.60869038386829
11071,78.45447915893205
11072,67.1042576445892
11073,60.94050179057192
11074,77.33283143732618
11075,74.66636476249799
11076,62.723787474458085
11077,80.12102614882025
11078,64.20103751061978
11079,85.62086014485823
11080,84.9206861029277
11081,52.78200030899532
11082,87.16979285725387
11083,53.35235110744654
11084,79.13118954886883
11085,85.34941730138843
11086,76.42634480909123
11087,92.17892487685933
11088,61.789427417532224
11089,48.58694651732078
11090,78.31199291724133
11091,47.085070169941275
11092,51.08149397264926
11093,70.38983228533041
11094,53.43382979293958
11095,52.94596232450462
11096,47.10782519493562
11097,58.47963907504876
11098,60.12530232616605
11099,49.84580406221997
11100,48.6691338298132
11101,76.44965044638417
11102,90.53613755648873
11103,83.44115217106699
11104,82.5572625531256
11105,51.41920507113258
11106,53.061283764503806
11107,77.84729308327627
11108,64.56195766632212
11109,47.06048528147258
11110,59.84302634795918
11111,80.69249818374641
11112,50.509429902675414
11113,59.05099451802322
11114,83.15974283456035
11115,64.52711026729274
11116,91.467663105417
11117,80.42160595257516
11118,105.36827980484033
11119,70.12081134038263
11120,54.72911000556776
11121,66.37094947515192
11122,58.84197648474988
11123,80.48190488177346
11124,95.19831308065034
11125,59.63314167298563
11126,49.74086172473319
11127,50.927911059652374
11128,66.75346199662454
11129,74.66595215302245
11130,74.17778866706365
11131,50.999010642632996
11132,52.15150859604664
11133,64.70469850278755
11134,62.17518705647798
11135,85.38680319089154
11136,52.45496433054825
11137,86.64424348179196
11138,76.9746492095475
11139,62.78180250795737
11140,65.65827044971081
11141,77.82382943128253
11142,51.95470847055442
11143,80.83128327573934
11144,49.27574928129259
11145,56.20807331325209
11146,68.69870040697354
11147,63.43363199190162
11148,69.07083382593376
11149,46.12866371502046
11150,53.43453841993897
11151,64.17914912732564
11152,51.27870670761703
11153,58.455762813579476
11154,74.202827587757
11155,49.438706652278654
11156,69.85261561438595
11157,62.77922259473453
11158,83.35937746805013
11159,59.27025365098594
11160,63.7599593433493
11161,55.19264718030876
11162,88.80178846563652
11163,53.59749579092503
11164,45.93115496252885
11165,65.40274666371991
11166,48.401234121340366
11167,82.71921527958843
11168,64.93920948897892
11169,64.27014027363087
11170,51.93124481856067
11171,49.57749174427158
11172,94.99796982016116
11173,63.35256591588414
11174,50.449997615177345
11175,93.08769540079327
11176,53.98213419339583
11177,74.33974139352648
11178,76.96098156681285
11179,64.15340157963291
11180,89.82658905656902
11181,51.768287447574615
11182,52.39594465252573
11183,80.66933054927651
11184,62.010654416792306
11185,47.24731891392794
11186,61.021980476064954
11187,83.95490519001771
11188,41.16220723740612
11189,64.34311114283494
11190,92.26111218935175
11191,64.4456315817997
11192,79.87729871934053
11193,65.92687878518304
11194,88.97482892161113
11195,61.01940056284211
11196,66.45242816064494
11197,53.46767254744573
11198,65.1931580062702
11199,63.02552993743707
11200,50.04360883223542
11201,86.31933338434305
11202,77.46336330780485
11203,58.07112441110866
11204,55.21640684982634
11205,52.86235775801341
11206,67.11321949310283
11207,64.72603627378312
11208,68.75984596599423
11209,56.12517737376028
11210,71.29789418226495
11211,49.25173501700027
11212,44.40398509968127
11213,73.48969453009123
11214,43.52876131272964
11215,50.999719269632386
11216,69.00428202247333
11217,53.27187706647674
11218,73.63206417983022
11219,79.16532832089881
11220,67.51094244505498
11221,45.38285056207259
11222,69.10892834243626
11223,42.727059007280666
11224,52.72428129301987
11225,88.97583356613438
11226,62.37041191327059
11227,49.82234041022623
11228,65.4614703242186
11229,59.60755213999371
11230,55.13862931403109
11231,71.33345020829374
11232,71.01890674428032
11233,58.88803714703715
11234,49.681429437235124
11235,88.36809687818004
11236,52.50230424401129
11237,62.883868914697466
11238,48.900781354334796
11239,52.15221722304603
11240,60.34440344442796
11241,65.62371906820526
11242,82.67157934860154
11243,86.84246086128294
11244,48.70368521131875
11245,49.11178726578329
11246,62.6650638139594
11247,72.26397111269878
11248,54.42478762936594
11249,67.9322581100295
11250,45.44015696857249
11251,62.346652243753006
11252,71.4956989522804
11253,56.557451707217965
11254,94.02093422124418
11255,49.554028092277846
11256,55.611836964285104
11257,82.10193717714972
11258,64.20103751061978
11259,59.68973945248614
11260,57.02185552365918
11261,59.13404847221586
11262,59.193068150238375
11263,54.972679420346644
11264,76.89458777805325
11265,51.24415532611149
11266,48.80933617580491
11267,52.536855625516836
11268,53.818468195410375
11269,80.1207301312964
11270,66.0905447831685
11271,90.422687402713
